-607, -561, 1044
-665, -577, 799
-718, -534, 629
-,-,-
-353, 380, 493
-314, 370, 528
-237, 330, 767
-237, 330, 767
-157, 282, 856
-102, 205, 764
-56, 150, 770
-1, 26, 846
24, -149, 1019
24, -149, 1019
88, -160, 1174
138, -117, 1287
188, -46, 1356
242, 64, 1410
243, 82, 1549
184, 61, 1618
184, 61, 1618
124, 66, 1563
88, 78, 1458
13, 81, 1474
13, 81, 1474
-109, 62, 1510
-232, -1, 1509
-332, -103, 1471
-462, -242, 1396
-555, -442, 1405
-603, -626, 1280
-631, -716, 1015
-689, -760, 755
-734, -717, 471
-,-,-
-141, 450, 843
-141, 450, 843
-118, 437, 863
-134, 340, 789
-167, 187, 749
-187, 28, 733
-139, -38, 693
-139, -38, 693
-25, 8, 780
61, 18, 973
134, 64, 1120
181, 118, 1221
181, 118, 1221
188, 152, 1275
223, 212, 1397
237, 220, 1541
170, 190, 1633
71, 156, 1670
71, 156, 1670
-27, 130, 1648
-142, 85, 1584
-259, -2, 1578
-400, -211, 1615
-484, -375, 1547
-564, -519, 1320
-641, -635, 1124
-690, -706, 995
-703, -699, 835
-702, -581, 576
-702, -581, 576
-714, -419, 250
-710, -249, 101
-,-,-
-102, 334, 768
-76, 219, 723
-37, 99, 798
-13, -20, 1025
30, -44, 1110
30, -44, 1110
68, -59, 1087
114, -26, 1109
120, -24, 1236
113, 20, 1349
112, 68, 1392
112, 68, 1392
101, 115, 1361
67, 131, 1385
20, 142, 1418
-20, 179, 1339
-20, 179, 1339
-88, 227, 1302
-223, 240, 1332
-363, 196, 1423
-383, 131, 1478
-338, 22, 1516
-378, -151, 1434
-464, -406, 1433
-529, -575, 1374
-561, -678, 1237
-620, -716, 1063
-,-,-
-398, 439, 737
-364, 374, 699
-319, 365, 776
-266, 350, 807
-255, 261, 782
-206, 206, 747
-136, 181, 812
-136, 181, 812
-93, 83, 956
-32, 60, 1086
8, 54, 1099
8, 54, 1099
8, 31, 1177
26, 60, 1215
42, 46, 1245
42, 46, 1245
1, -18, 1355
-4, 4, 1367
-12, 12, 1358
-12, 12, 1358
-8, 43, 1445
-16, 76, 1619
-58, 64, 1658
-104, -40, 1542
-104, -40, 1542
-234, -229, 1550
-352, -467, 1641
-408, -647, 1660
-436, -730, 1307
-529, -704, 786
-,-,-
-268, 284, 360
-268, 284, 360
-221, 178, 546
-9, 184, 414
88, 172, 537
130, 127, 584
130, 127, 584
152, 48, 516
185, -13, 695
293, 72, 872
293, 72, 872
358, 138, 1090
383, 176, 1337
503, 309, 1632
433, 354, 1892
209, 295, 1998
14, 208, 1998
14, 208, 1998
-207, 85, 1998
-444, 13, 1998
-639, -159, 1998
-899, -403, 1930
-1018, -501, 1654
-997, -562, 1174
-1033, -615, 731
-,-,-
113, 427, 647
63, 249, 641
63, 249, 625
128, 137, 625
125, -21, 728
79, -194, 897
156, -225, 1016
259, -184, 1154
259, -184, 1154
291, -198, 1464
310, -89, 1835
360, 112, 1879
315, 238, 1885
250, 232, 1863
229, 222, 1814
157, 219, 1770
157, 219, 1770
6, 163, 1603
-223, 53, 1547
-380, 0, 1487
-477, -92, 1472
-582, -334, 1380
-719, -610, 1210
-860, -798, 1074
-912, -817, 835
-912, -817, 835
-,-,-
-69, 207, 995
-83, 121, 909
-117, -20, 828
-117, -20, 828
-90, -70, 864
56, -38, 1077
129, -39, 1120
202, -20, 1220
237, 18, 1397
237, 18, 1397
232, 44, 1486
249, 90, 1391
254, 124, 1291
279, 178, 1279
292, 245, 1344
292, 245, 1344
244, 316, 1466
229, 370, 1387
79, 305, 1618
-60, 158, 1810
-38, 20, 1836
-38, 20, 1836
-104, -255, 1897
-289, -718, 1998
-344, -1081, 1892
-422, -1290, 1370
-,-,-
-205, 494, 167
-122, 495, 216
-74, 371, 398
-53, 240, 526
2, 133, 560
2, 133, 560
60, -6, 594
87, -114, 679
178, -91, 846
178, -91, 846
261, -19, 910
340, 79, 1109
316, 171, 1436
301, 365, 1771
258, 465, 1982
258, 465, 1982
45, 406, 1998
-187, 332, 1998
-311, 214, 1998
-384, 106, 1998
-511, -70, 1996
-625, -332, 1772
-720, -552, 1327
-806, -685, 898
-849, -680, 535
-849, -680, 535
-876, -612, 219
-,-,-
8, 425, 247
20, 241, 581
96, 150, 886
96, 150, 886
163, 69, 930
113, -53, 907
64, -170, 950
176, -170, 1179
176, -138, 1179
287, -63, 1546
332, 103, 1793
376, 268, 1909
402, 405, 1894
362, 502, 1800
294, 532, 1693
294, 532, 1693
247, 535, 1594
139, 473, 1512
-66, 365, 1471
-237, 261, 1506
-312, 176, 1442
-453, -70, 1412
-595, -378, 1225
-764, -570, 1004
-881, -649, 873
-881, -649, 873
-922, -604, 511
-922, -485, 199
-,-,-
-10, 196, 546
-58, -24, 764
-58, -24, 764
4, -100, 891
39, -159, 1151
76, -180, 1148
98, -165, 1078
98, -165, 1078
211, -38, 1175
209, 59, 1380
156, 215, 1509
128, 414, 1545
141, 574, 1546
90, 633, 1628
90, 633, 1628
-37, 629, 1650
-123, 594, 1772
-98, 674, 1948
13, 763, 1998
-12, 597, 1961
-12, 597, 1961
-151, 219, 1785
-270, -165, 1510
-413, -489, 1205
-542, -741, 952
-607, -775, 677
-679, -719, 402
-699, -584, 71
-,-,-
-21, 310, 747
-62, 45, 1229
-75, -20, 1177
17, -1, 1092
17, -1, 1092
135, 42, 1272
176, 32, 1320
184, 17, 1359
184, 17, 1359
137, 74, 1379
119, 225, 1470
147, 368, 1478
96, 454, 1510
-6, 514, 1539
-6, 514, 1539
-32, 572, 1571
-81, 548, 1637
-261, 368, 1736
-351, 178, 1705
-368, 30, 1552
-486, -208, 1440
-604, -208, 1342
-604, -479, 1342
-656, -666, 1019
-725, -680, 740
-753, -602, 489
-727, -445, 278
-668, -290, 48
-613, -114, -178
-,-,-
-153, 121, 810
-153, 121, 810
-90, 102, 1046
-27, 132, 866
-12, 109, 815
73, 113, 897
73, 113, 897
166, 155, 944
169, 182, 1070
175, 231, 1141
142, 238, 1334
101, 339, 1482
101, 339, 1482
-9, 455, 1611
-149, 506, 1790
-155, 545, 1845
-173, 512, 1934
-258, 449, 1881
-362, 347, 1807
-450, 183, 1665
-486, -10, 1416
-486, -10, 1416
-557, -315, 1077
-714, -606, 888
-810, -748, 766
-,-,-
-110, 309, 493
-85, 231, 571
-85, 231, 571
-32, 133, 353
-46, -8, 473
16, -75, 580
88, -75, 660
88, -75, 660
166, -27, 791
224, 57, 1096
339, 263, 1408
420, 457, 1620
420, 457, 1620
326, 557, 1758
174, 570, 1775
2, 520, 1752
-93, 556, 1708
-215, 550, 1748
-215, 550, 1748
-388, 412, 1880
-543, 214, 1907
-594, 105, 1823
-612, -58, 1662
-644, -342, 1389
-683, -569, 1023
-780, -698, 705
-,-,-
-53, 368, 473
-63, 183, 498
-63, 183, 498
62, 148, 797
127, 129, 1063
111, 41, 965
136, 20, 1018
136, 20, 1018
189, 57, 1214
200, 75, 1280
197, 101, 1265
184, 150, 1220
141, 199, 1249
141, 199, 1249
165, 288, 1431
110, 376, 1634
33, 432, 1645
-16, 427, 1661
-65, 464, 1713
-65, 464, 1713
-145, 519, 1710
-195, 483, 1840
-237, 338, 1895
-312, 133, 1759
-406, -159, 1463
-582, -486, 1141
-778, -761, 959
-859, -865, 678
-865, -797, 341
-,-,-
-226, 296, 650
-187, 218, 650
-191, 163, 850
-114, 121, 909
-49, 83, 844
-49, 83, 844
40, 67, 847
118, 77, 860
166, 72, 966
166, 72, 966
210, 91, 1031
251, 190, 1182
273, 318, 1410
310, 416, 1494
310, 416, 1494
