-97, 188, 1592
-117, 187, 1596
-141, 165, 1597
-141, 165, 1597
-148, 163, 1678
-122, 143, 1837
-71, 113, 1924
-68, 0, 1883
-77, -134, 1838
-105, -207, 1767
-119, -302, 1594
-165, -408, 1311
-239, -490, 1011
-287, -479, 812
-287, -479, 812
-329, -461, 598
-385, -419, 383
-466, -327, 149
-595, -227, -83
-688, -180, -225
-711, -132, -252
-,-,-
102, 87, 799
128, 29, 886
128, 29, 886
153, -61, 969
156, -255, 1242
168, -218, 1442
166, -78, 1473
120, -49, 1449
120, -49, 1449
64, -96, 1461
-38, -106, 1460
-124, 25, 1449
-147, 220, 1500
-188, 347, 1532
-288, 366, 1537
-374, 379, 1567
-374, 379, 1567
-412, 431, 1500
-445, 352, 1575
-427, 229, 1717
-392, 81, 1726
-366, -53, 1695
-293, -152, 1771
-264, -269, 1681
-268, -346, 1497
-248, -371, 1259
-288, -389, 967
-360, -399, 726
-422, -382, 415
-422, -382, 415
-498, -383, 195
-569, -348, 82
-612, -277, 9
-612, -173, -60
-619, -42, -46
-635, 57, -53
-,-,-
101, 198, 816
101, 198, 816
107, 150, 887
115, 80, 1071
83, 32, 1140
24, -8, 1105
24, -8, 1105
-10, -54, 1125
2, -66, 1105
-4, -81, 1097
-4, -81, 1097
-69, -73, 1169
-89, -28, 1250
-57, 34, 1315
-60, 93, 1241
-109, 150, 1296
-109, 150, 1296
-112, 201, 1369
-101, 249, 1416
-117, 262, 1354
-188, 221, 1374
-203, 217, 1472
-187, 237, 1603
-191, 173, 1639
-215, 60, 1699
-209, -24, 1688
-209, -24, 1688
-185, -76, 1760
-168, -148, 1813
-184, -259, 1739
-179, -312, 1598
-169, -342, 1438
-188, -363, 1256
-223, -388, 1064
-259, -385, 778
-342, -365, 464
-447, -391, 240
-519, -334, 26
-574, -215, -79
-,-,-
-120, 278, 709
-96, 224, 728
-74, 158, 702
-24, 101, 647
36, 85, 713
36, 85, 713
108, 51, 884
159, 27, 1005
159, 27, 1005
156, -26, 1061
133, -61, 1061
114, -75, 1147
99, -49, 1213
86, -9, 1218
86, -9, 1218
28, -9, 1189
-65, -9, 1252
-104, 27, 1440
-100, 159, 1628
-100, 159, 1628
-91, 313, 1682
-86, 359, 1696
-78, 361, 1686
-96, 310, 1667
-139, 220, 1587
-168, 137, 1551
-160, 146, 1545
-179, 130, 1586
-179, 130, 1586
-196, 55, 1584
-213, -67, 1619
-219, -134, 1567
-242, -151, 1442
-280, -220, 1291
-296, -246, 1140
-345, -313, 963
-414, -390, 701
-480, -447, 452
-519, -422, 269
-555, -318, 117
-,-,-
-12, 326, 693
94, 259, 668
94, 259, 668
180, 206, 735
206, 123, 1007
198, 37, 1003
186, -68, 936
186, -68, 936
162, -166, 1093
115, -141, 1316
33, -73, 1344
-28, -118, 1349
-39, -161, 1465
-10, -20, 1518
30, 154, 1518
30, 154, 1518
53, 260, 1402
25, 255, 1325
-40, 268, 1346
-38, 338, 1397
-38, 338, 1397
-15, 400, 1430
-45, 464, 1354
-104, 461, 1395
-122, 441, 1515
-144, 403, 1616
-205, 324, 1628
-226, 175, 1671
-220, -45, 1870
-192, -137, 1851
-192, -137, 1851
-186, -234, 1749
-193, -279, 1668
-215, -340, 1506
-286, -431, 1245
-314, -480, 959
-322, -427, 667
-340, -340, 382
-376, -238, 238
-,-,-
96, 445, 722
168, 302, 593
194, 64, 760
280, -21, 1001
280, -21, 1001
367, 48, 1039
367, 64, 1039
323, 13, 1108
293, 25, 1190
239, 45, 1235
239, 45, 1235
159, 42, 1206
89, 15, 1195
66, 20, 1270
66, 20, 1270
64, 84, 1354
46, 165, 1354
30, 212, 1322
9, 235, 1353
9, 235, 1353
-15, 291, 1426
-24, 349, 1474
-38, 351, 1536
-56, 312, 1602
-56, 312, 1602
-55, 269, 1730
-45, 191, 1764
-84, 10, 1808
-121, -107, 1798
-124, -234, 1741
-130, -314, 1689
-169, -394, 1510
-210, -478, 1329
-243, -533, 1170
-269, -528, 984
-332, -491, 683
-332, -491, 683
-424, -501, 376
-504, -462, 215
-547, -295, 104
-557, -77, 16
-549, 109, -5
-530, 238, 13
-,-,-
335, -83, 1155
368, -243, 1253
368, -243, 1253
345, -382, 1355
305, -390, 1369
281, -308, 1283
263, -193, 1176
246, -154, 1128
224, -146, 1133
182, -111, 1112
116, -22, 1092
95, 74, 1126
95, 74, 1126
83, 126, 1189
60, 162, 1152
-6, 176, 1202
-64, 181, 1374
-64, 181, 1374
-87, 209, 1467
-112, 206, 1601
-114, 147, 1680
-53, 50, 1877
32, -19, 1997
30, -138, 1945
30, -138, 1945
-25, -278, 1787
-59, -374, 1669
-73, -409, 1493
-83, -396, 1332
-106, -375, 1113
-176, -393, 880
-243, -402, 726
-305, -362, 583
-371, -351, 370
-371, -351, 370
-439, -347, 222
-498, -309, 138
-544, -241, 81
-569, -155, 62
-600, -60, 89
-619, 57, 109
-,-,-
17, 202, 908
74, 94, 991
112, -23, 1077
150, -57, 1084
180, -120, 1131
180, -120, 1131
210, -145, 1138
210, -138, 1140
193, -99, 1108
193, -46, 1119
206, -14, 1171
211, 33, 1169
157, 42, 1138
157, 42, 1138
60, 38, 1185
13, 96, 1236
-10, 191, 1271
-37, 258, 1329
-37, 258, 1329
-54, 284, 1394
-75, 296, 1455
-107, 278, 1577
-101, 240, 1708
-70, 183, 1731
-75, 81, 1721
-75, 81, 1721
-117, -51, 1752
-130, -123, 1727
-120, -162, 1626
-104, -187, 1578
-121, -282, 1407
-175, -405, 1244
-214, -489, 1052
-238, -490, 890
-289, -455, 638
-378, -409, 430
-452, -354, 307
-524, -317, 196
-524, -317, 196
-,-,-
64, 54, 943
126, -8, 1106
142, -83, 1233
169, -102, 1245
169, -102, 1245
179, -104, 1182
144, -137, 1135
109, -146, 1131
98, -109, 1088
98, -55, 1073
70, 15, 1096
70, 15, 1096
52, 77, 1082
55, 119, 1147
44, 180, 1172
3, 234, 1241
3, 234, 1241
-25, 280, 1322
-12, 333, 1390
-9, 353, 1511
-36, 293, 1583
-36, 293, 1583
-71, 175, 1671
-82, 94, 1684
-125, -5, 1739
-144, -96, 1786
-148, -136, 1708
-173, -168, 1610
-203, -218, 1443
-214, -295, 1349
-224, -372, 1282
-242, -384, 1170
-242, -384, 1170
-269, -375, 1022
-281, -378, 891
-302, -402, 712
-341, -381, 540
-384, -316, 394
-,-,-
148, 133, 984
132, -15, 935
142, -57, 969
143, -101, 1023
143, -101, 1023
123, -166, 1200
128, -170, 1169
118, -191, 1217
91, -170, 1274
49, -113, 1217
29, -53, 1179
37, -7, 1233
37, -7, 1233
44, 18, 1304
28, 54, 1345
25, 104, 1376
25, 104, 1376
45, 163, 1448
47, 184, 1502
32, 170, 1536
4, 137, 1581
4, 137, 1581
4, 93, 1639
5, 22, 1713
-18, -45, 1670
-18, -45, 1670
-80, -102, 1602
-116, -161, 1593
-120, -165, 1510
-156, -190, 1439
-179, -238, 1389
-151, -303, 1310
-183, -378, 1230
-246, -403, 1108
-294, -414, 899
-333, -411, 686
-382, -360, 561
-436, -293, 421
-476, -232, 251
-476, -232, 251
-533, -168, 124
-568, -100, 85
-,-,-
68, 267, 906
151, 179, 1067
195, 112, 1092
200, 48, 1037
207, -4, 1072
207, -4, 1072
210, -84, 1078
207, -135, 1085
201, -133, 1062
189, -107, 1057
193, -70, 1078
206, -35, 1129
218, -14, 1169
218, -14, 1169
228, 1, 1154
214, 47, 1166
180, 144, 1207
148, 217, 1286
133, 242, 1370
133, 242, 1370
158, 181, 1534
65, 277, 1281
7, 159, 1674
-38, 89, 1790
-38, 89, 1790
-65, -50, 1812
-85, -157, 1641
-111, -226, 1675
-76, -188, 1802
-48, -103, 1710
-76, -98, 1497
-147, -201, 1359
-183, -323, 1233
-250, -400, 992
-335, -437, 744
-335, -437, 744
-433, -435, 577
-494, -411, 423
-521, -341, 272
-522, -239, 228
-522, -153, 136
-543, -130, 92
-,-,-
16, 36, 1132
16, 36, 1132
77, 52, 1199
111, 8, 1111
110, -103, 1200
111, -143, 1376
116, -91, 1384
116, -91, 1384
123, -15, 1313
109, 26, 1315
92, 67, 1287
64, 111, 1240
64, 111, 1240
33, 125, 1187
4, 105, 1283
-1, 148, 1240
-27, 148, 1203
-27, 148, 1203
-60, 147, 1159
-92, 149, 1195
-111, 169, 1208
-119, 167, 1277
-128, 196, 1328
-124, 209, 1335
-151, 141, 1421
-198, 49, 1533
-198, 49, 1533
-236, -14, 1525
-254, -58, 1472
-252, -98, 1452
-252, -140, 1456
-257, -190, 1426
-266, -237, 1412
-259, -258, 1348
-259, -292, 1303
-286, -374, 1158
-340, -439, 1006
-399, -416, 837
-438, -343, 705
-449, -231, 656
-449, -231, 656
-458, -155, 520
-,-,-
44, 52, 977
44, 52, 977
90, 34, 915
125, 6, 946
125, 6, 946
149, -39, 1064
111, -126, 1119
113, -143, 1328
198, -23, 1483
247, 129, 1496
247, 129, 1496
172, 173, 1458
96, 113, 1457
74, 69, 1475
32, 55, 1494
32, 55, 1494
-44, 84, 1440
-95, 147, 1453
-131, 253, 1391
-227, 305, 1345
-353, 274, 1369
-369, 199, 1499
-297, 153, 1545
-297, 153, 1545
-310, 56, 1556
-330, -20, 1590
-312, -57, 1618
-290, -71, 1536
-287, -131, 1430
-251, -223, 1395
-267, -327, 1216
-325, -401, 1036
-354, -454, 848
-366, -505, 768
-432, -482, 652
-439, -482, 461
-439, -441, 461
-,-,-
-7, 325, 1008
-7, 325, 1008
36, 249, 1106
34, 203, 929
26, 150, 826
26, 150, 826
34, 40, 991
81, 21, 1029
102, -6, 1031
102, -6, 1031
79, -41, 1041
64, -58, 1087
68, -46, 1208
86, -35, 1254
74, -20, 1244
74, -20, 1244
7, 4, 1214
-27, -4, 1256
-31, -17, 1326
-31, -17, 1326
-48, -14, 1358
-123, 28, 1371
-164, 112, 1432
-154, 174, 1578
-174, 173, 1639
-241, 129, 1668
-244, 107, 1654
-240, 51, 1672
-240, 51, 1672
-263, -42, 1655
-307, -142, 1575
-314, -237, 1548
-308, -251, 1481
-330, -251, 1351
-329, -260, 1244
-308, -213, 1138
-302, -134, 991
-282, -49, 914
-295, -69, 794
-323, -116, 673
-323, -116, 673
-345, -125, 534
-378, -104, 363
-424, -84, 220
-479, -57, 89
-,-,-
80, 138, 980
128, 67, 942
128, 67, 942
131, 7, 856
154, -89, 1048
163, -165, 1187
95, -162, 1132
95, -162, 1132
24, -134, 1139
17, -55, 1225
18, 27, 1299
3, 122, 1287
3, 122, 1287
-43, 148, 1301
-59, 152, 1304
-68, 168, 1319
-94, 205, 1394
-90, 272, 1387
-76, 291, 1402
-76, 291, 1402
-84, 270, 1406
-121, 219, 1480
-107, 223, 1561
-85, 217, 1660
-100, 162, 1638
-151, 18, 1617
-186, -101, 1552
-186, -101, 1552
-223, -144, 1512
-250, -146, 1457
-256, -138, 1419
-225, -137, 1343
-218, -197, 1260
-239, -236, 1167
-244, -205, 1088
-244, -160, 964
-283, -134, 826
-325, -149, 659
-363, -162, 476
-423, -198, 213
-516, -217, 19
-609, -182, -126
-664, -72, -221
-,-,-
85, 176, 1095
104, 8, 1202
96, -20, 1215
96, -20, 1215
118, -50, 1160
109, -147, 1247
104, -132, 1254
95, -66, 1131
66, -55, 1080
19, -45, 1058
19, -45, 1058
-6, 43, 1147
10, 159, 1203
28, 225, 1228
18, 248, 1154
18, 248, 1154
-20, 231, 1252
-16, 280, 1335
23, 351, 1410
29, 367, 1467
29, 367, 1467
10, 335, 1576
13, 303, 1655
-5, 212, 1706
-43, 68, 1753
-43, 68, 1753
-58, -46, 1781
-47, -77, 1737
-80, -134, 1663
-122, -212, 1515
-166, -272, 1394
-214, -304, 1234
-252, -289, 1062
-307, -275, 820
-395, -295, 659
-472, -316, 516
-472, -316, 516
-474, -266, 432
-464, -180, 276
-512, -169, 194
-562, -178, 119
-581, -127, 42
-,-,-
183, -41, 1343
183, -41, 1343
238, -83, 1231
259, -118, 1030
246, -224, 1186
233, -253, 1333
211, -199, 1279
161, -119, 1145
108, -81, 1112
84, -45, 1102
84, -45, 1102
57, -16, 1079
13, -15, 1033
-12, -17, 1089
-3, 37, 1140
-3, 37, 1140
12, 141, 1189
15, 241, 1221
27, 137, 1572
27, 137, 1572
75, 399, 1177
37, 333, 1460
-23, 233, 1583
-37, 151, 1744
-49, 91, 1644
-49, 91, 1644
-78, 27, 1450
-113, -76, 1552
-118, -74, 1606
-162, -43, 1492
-225, -45, 1342
-268, -74, 1281
-263, -103, 1263
-269, -142, 1127
-269, -142, 1127
-302, -209, 1001
-344, -267, 894
-352, -264, 782
-355, -228, 626
-394, -154, 432
-442, -147, 323
-468, -180, 388
-460, -121, 341
-498, -73, 190
-551, -58, 17
-,-,-
44, -11, 1115
50, -24, 1091
86, -33, 1102
86, -33, 1102
102, -81, 1231
75, -194, 1354
76, -171, 1296
81, -140, 1218
69, -111, 1116
69, -111, 1116
50, -116, 1158
59, -29, 1104
48, 29, 965
24, 38, 967
24, 38, 967
31, 106, 1058
38, 230, 1235
41, 327, 1320
41, 327, 1320
53, 397, 1400
44, 422, 1523
14, 408, 1668
-27, 350, 1685
-27, 350, 1685
-99, 192, 1691
-141, 24, 1718
-181, -107, 1697
-249, -235, 1602
-312, -336, 1516
-342, -332, 1414
-344, -287, 1336
-339, -255, 1228
-351, -265, 1100
-355, -269, 934
-371, -260, 896
-384, -222, 783
-376, -193, 727
-376, -193, 727
-381, -111, 595
-412, -45, 365
-460, -42, 306
-503, -24, 220
-546, -7, 155
-559, 49, 52
-559, 49, 52
-577, 113, -31
-,-,-
104, 160, 950
121, 70, 1100
146, 12, 1285
146, 12, 1285
157, -52, 1216
153, -95, 1182
155, -108, 1185
129, -134, 1190
110, -153, 1177
108, -130, 1133
98, -108, 1103
98, -108, 1103
72, -61, 1092
42, -16, 1084
41, 12, 1118
54, 76, 1188
54, 76, 1188
43, 160, 1161
19, 184, 1235
37, 225, 1260
44, 249, 1316
44, 249, 1316
20, 252, 1323
-30, 174, 1413
-50, 113, 1505
-56, 85, 1538
-86, 28, 1519
-86, 28, 1519
-130, -113, 1565
-151, -204, 1584
-174, -211, 1515
-232, -220, 1395
-278, -258, 1371
-281, -229, 1270
-299, -169, 1127
-344, -135, 988
-385, -149, 878
-414, -137, 823
-432, -96, 774
-432, -96, 774
-451, -58, 684
-479, -47, 582
-510, -54, 497
-523, -16, 430
-533, 44, 367
-533, 124, 355
-,-,-
92, 229, 787
92, 229, 787
122, 154, 1075
187, 137, 1260
244, 181, 1143
235, 75, 1215
225, 9, 1357
225, 9, 1357
227, 39, 1425
231, 67, 1403
208, 40, 1328
208, 40, 1328
160, -3, 1288
121, 6, 1225
84, 24, 1232
70, 75, 1223
70, 75, 1223
51, 99, 1242
27, 119, 1225
-2, 109, 1253
-2, 109, 1253
-3, 157, 1288
-3, 178, 1373
-19, 167, 1449
-18, 165, 1501
-18, 165, 1501
-19, 157, 1550
-63, 107, 1590
-108, 30, 1594
-139, -54, 1551
-174, -115, 1505
-219, -115, 1425
-268, -117, 1302
-302, -116, 1192
-313, -95, 1098
-344, -89, 984
-344, -89, 984
-370, -89, 871
-415, -126, 753
-469, -147, 635
-480, -129, 549
-,-,-
50, 118, 979
50, 118, 979
72, 48, 1143
122, 87, 1090
156, 116, 997
156, 116, 997
157, 4, 1053
156, -140, 1240
198, -95, 1299
236, -11, 1292
231, 20, 1292
231, 20, 1292
196, 32, 1222
142, 52, 1156
113, 57, 1197
112, 101, 1265
112, 101, 1265
108, 174, 1231
85, 200, 1200
59, 236, 1218
54, 290, 1239
36, 293, 1252
36, 293, 1252
15, 300, 1246
-4, 322, 1279
-4, 349, 1306
-29, 336, 1422
-29, 336, 1422
-68, 300, 1463
-84, 261, 1448
-83, 171, 1520
-100, 89, 1608
-150, 56, 1551
-188, 5, 1429
-188, 5, 1429
-196, -43, 1355
-222, -101, 1281
-288, -175, 1171
-351, -256, 1010
-396, -295, 826
-445, -276, 634
-511, -297, 371
-557, -302, 259
-,-,-
77, 192, 1077
77, 192, 1077
110, 123, 1069
113, 64, 1036
112, 9, 1104
141, -1, 1151
141, -1, 1151
158, 16, 1190
137, 23, 1135
83, -1, 1084
39, -13, 1068
39, -13, 1068
32, 25, 1110
31, 82, 1140
-4, 114, 1155
-30, 123, 1199
-30, 123, 1199
-44, 169, 1257
-63, 231, 1325
-87, 299, 1410
-104, 345, 1405
-123, 344, 1445
-129, 306, 1558
-141, 275, 1657
-141, 275, 1657
-138, 258, 1691
-144, 190, 1733
-173, 65, 1748
-202, -60, 1637
-248, -204, 1528
-273, -297, 1458
-300, -359, 1365
-311, -371, 1206
-334, -416, 1007
-389, -475, 830
-442, -494, 692
-487, -425, 537
-508, -425, 395
-,-,-
139, 193, 1002
168, 101, 1161
236, -2, 1173
236, -2, 1173
256, -94, 1138
255, -105, 1130
259, -76, 1115
253, -59, 1183
246, -20, 1163
246, -20, 1163
203, 27, 1114
141, 74, 1120
101, 159, 1196
83, 246, 1285
60, 308, 1310
60, 308, 1310
32, 353, 1334
-6, 357, 1418
-32, 323, 1519
-31, 278, 1648
-19, 278, 1705
-19, 264, 1705
1, 228, 1803
-1, 149, 1876
-25, 48, 1763
-45, -68, 1585
-45, -68, 1585
-58, -195, 1446
-86, -309, 1281
-139, -430, 1150
-178, -442, 1008
-235, -433, 795
-308, -402, 668
-389, -357, 529
-456, -309, 405
-531, -252, 336
-604, -189, 279
-604, -189, 279
-,-,-
74, 142, 1114
74, 142, 1114
76, -30, 1155
148, -38, 1059
189, -92, 1134
191, -183, 1277
162, -248, 1351
122, -207, 1250
122, -207, 1250
101, -86, 1127
105, 44, 1155
94, 153, 1162
77, 218, 1182
75, 245, 1228
75, 245, 1228
71, 264, 1267
30, 262, 1307
-14, 275, 1385
-24, 330, 1458
-38, 356, 1544
-38, 356, 1544
-77, 308, 1641
-115, 238, 1713
-107, 147, 1769
-109, 55, 1806
-136, -10, 1761
-183, -108, 1601
-220, -240, 1444
-266, -359, 1221
-327, -424, 1021
-397, -434, 837
-430, -390, 661
-430, -390, 661
-469, -367, 514
-507, -318, 396
-532, -227, 285
-560, -151, 172
-583, -85, 80
-596, -14, 1
-611, 61, -38
-,-,-
65, 358, 1022
93, 183, 1028
111, 35, 1038
167, -33, 1125
204, -145, 1206
204, -145, 1206
208, -258, 1251
187, -312, 1220
109, -262, 1185
42, -124, 1087
20, 0, 1042
0, 98, 1120
0, 98, 1120
-40, 217, 1140
-84, 287, 1196
-89, 321, 1230
-85, 367, 1290
-85, 367, 1290
-103, 399, 1341
-118, 414, 1427
-111, 426, 1522
-95, 435, 1614
-96, 398, 1724
-95, 301, 1821
-102, 210, 1821
-143, 58, 1762
-143, 58, 1762
-187, -128, 1753
-221, -253, 1662
-255, -310, 1485
-278, -307, 1309
